id,index,period,timestamp,minute,second,type/id,type/name,possession,possession_team/id,possession_team/name,play_pattern/id,play_pattern/name,team/id,team/name,duration,tactics/formation,tactics/lineup/0/player/id,tactics/lineup/0/player/name,tactics/lineup/0/position/id,tactics/lineup/0/position/name,tactics/lineup/0/jersey_number,tactics/lineup/1/player/id,tactics/lineup/1/player/name,tactics/lineup/1/position/id,tactics/lineup/1/position/name,tactics/lineup/1/jersey_number,tactics/lineup/2/player/id,tactics/lineup/2/player/name,tactics/lineup/2/position/id,tactics/lineup/2/position/name,tactics/lineup/2/jersey_number,tactics/lineup/3/player/id,tactics/lineup/3/player/name,tactics/lineup/3/position/id,tactics/lineup/3/position/name,tactics/lineup/3/jersey_number,tactics/lineup/4/player/id,tactics/lineup/4/player/name,tactics/lineup/4/position/id,tactics/lineup/4/position/name,tactics/lineup/4/jersey_number,tactics/lineup/5/player/id,tactics/lineup/5/player/name,tactics/lineup/5/position/id,tactics/lineup/5/position/name,tactics/lineup/5/jersey_number,tactics/lineup/6/player/id,tactics/lineup/6/player/name,tactics/lineup/6/position/id,tactics/lineup/6/position/name,tactics/lineup/6/jersey_number,tactics/lineup/7/player/id,tactics/lineup/7/player/name,tactics/lineup/7/position/id,tactics/lineup/7/position/name,tactics/lineup/7/jersey_number,tactics/lineup/8/player/id,tactics/lineup/8/player/name,tactics/lineup/8/position/id,tactics/lineup/8/position/name,tactics/lineup/8/jersey_number,tactics/lineup/9/player/id,tactics/lineup/9/player/name,tactics/lineup/9/position/id,tactics/lineup/9/position/name,tactics/lineup/9/jersey_number,tactics/lineup/10/player/id,tactics/lineup/10/player/name,tactics/lineup/10/position/id,tactics/lineup/10/position/name,tactics/lineup/10/jersey_number,related_events/0,player/id,player/name,position/id,position/name,location/0,location/1,pass/recipient/id,pass/recipient/name,pass/length,pass/angle,pass/height/id,pass/height/name,pass/end_location/0,pass/end_location/1,pass/type/id,pass/type/name,pass/body_part/id,pass/body_part/name,related_events/1,carry/end_location/0,carry/end_location/1,pass/switch,pass/outcome/id,pass/outcome/name,ball_receipt/outcome/id,ball_receipt/outcome/name,counterpress,related_events/2,under_pressure,ball_recovery/recovery_failure,pass/assisted_shot_id,pass/shot_assist,pass/through_ball,pass/technique/id,pass/technique/name,shot/statsbomb_xg,shot/end_location/0,shot/end_location/1,shot/end_location/2,shot/key_pass_id,shot/first_time,shot/technique/id,shot/technique/name,shot/body_part/id,shot/body_part/name,shot/type/id,shot/type/name,shot/outcome/id,shot/outcome/name,shot/freeze_frame/0/location/0,shot/freeze_frame/0/location/1,shot/freeze_frame/0/player/id,shot/freeze_frame/0/player/name,shot/freeze_frame/0/position/id,shot/freeze_frame/0/position/name,shot/freeze_frame/0/teammate,shot/freeze_frame/1/location/0,shot/freeze_frame/1/location/1,shot/freeze_frame/1/player/id,shot/freeze_frame/1/player/name,shot/freeze_frame/1/position/id,shot/freeze_frame/1/position/name,shot/freeze_frame/1/teammate,shot/freeze_frame/2/location/0,shot/freeze_frame/2/location/1,shot/freeze_frame/2/player/id,shot/freeze_frame/2/player/name,shot/freeze_frame/2/position/id,shot/freeze_frame/2/position/name,shot/freeze_frame/2/teammate,shot/freeze_frame/3/location/0,shot/freeze_frame/3/location/1,shot/freeze_frame/3/player/id,shot/freeze_frame/3/player/name,shot/freeze_frame/3/position/id,shot/freeze_frame/3/position/name,shot/freeze_frame/3/teammate,shot/freeze_frame/4/location/0,shot/freeze_frame/4/location/1,shot/freeze_frame/4/player/id,shot/freeze_frame/4/player/name,shot/freeze_frame/4/position/id,shot/freeze_frame/4/position/name,shot/freeze_frame/4/teammate,shot/freeze_frame/5/location/0,shot/freeze_frame/5/location/1,shot/freeze_frame/5/player/id,shot/freeze_frame/5/player/name,shot/freeze_frame/5/position/id,shot/freeze_frame/5/position/name,shot/freeze_frame/5/teammate,shot/freeze_frame/6/location/0,shot/freeze_frame/6/location/1,shot/freeze_frame/6/player/id,shot/freeze_frame/6/player/name,shot/freeze_frame/6/position/id,shot/freeze_frame/6/position/name,shot/freeze_frame/6/teammate,shot/freeze_frame/7/location/0,shot/freeze_frame/7/location/1,shot/freeze_frame/7/player/id,shot/freeze_frame/7/player/name,shot/freeze_frame/7/position/id,shot/freeze_frame/7/position/name,shot/freeze_frame/7/teammate,shot/freeze_frame/8/location/0,shot/freeze_frame/8/location/1,shot/freeze_frame/8/player/id,shot/freeze_frame/8/player/name,shot/freeze_frame/8/position/id,shot/freeze_frame/8/position/name,shot/freeze_frame/8/teammate,shot/freeze_frame/9/location/0,shot/freeze_frame/9/location/1,shot/freeze_frame/9/player/id,shot/freeze_frame/9/player/name,shot/freeze_frame/9/position/id,shot/freeze_frame/9/position/name,shot/freeze_frame/9/teammate,shot/freeze_frame/10/location/0,shot/freeze_frame/10/location/1,shot/freeze_frame/10/player/id,shot/freeze_frame/10/player/name,shot/freeze_frame/10/position/id,shot/freeze_frame/10/position/name,shot/freeze_frame/10/teammate,goalkeeper/end_location/0,goalkeeper/end_location/1,goalkeeper/position/id,goalkeeper/position/name,goalkeeper/type/id,goalkeeper/type/name,pass/cross,duel/type/id,duel/type/name,pass/aerial_won,goalkeeper/outcome/id,goalkeeper/outcome/name,related_events/3,shot/freeze_frame/11/location/0,shot/freeze_frame/11/location/1,shot/freeze_frame/11/player/id,shot/freeze_frame/11/player/name,shot/freeze_frame/11/position/id,shot/freeze_frame/11/position/name,shot/freeze_frame/11/teammate,shot/freeze_frame/12/location/0,shot/freeze_frame/12/location/1,shot/freeze_frame/12/player/id,shot/freeze_frame/12/player/name,shot/freeze_frame/12/position/id,shot/freeze_frame/12/position/name,shot/freeze_frame/12/teammate,shot/freeze_frame/13/location/0,shot/freeze_frame/13/location/1,shot/freeze_frame/13/player/id,shot/freeze_frame/13/player/name,shot/freeze_frame/13/position/id,shot/freeze_frame/13/position/name,shot/freeze_frame/13/teammate,shot/freeze_frame/14/location/0,shot/freeze_frame/14/location/1,shot/freeze_frame/14/player/id,shot/freeze_frame/14/player/name,shot/freeze_frame/14/position/id,shot/freeze_frame/14/position/name,shot/freeze_frame/14/teammate,shot/freeze_frame/15/location/0,shot/freeze_frame/15/location/1,shot/freeze_frame/15/player/id,shot/freeze_frame/15/player/name,shot/freeze_frame/15/position/id,shot/freeze_frame/15/position/name,shot/freeze_frame/15/teammate,shot/freeze_frame/16/location/0,shot/freeze_frame/16/location/1,shot/freeze_frame/16/player/id,shot/freeze_frame/16/player/name,shot/freeze_frame/16/position/id,shot/freeze_frame/16/position/name,shot/freeze_frame/16/teammate,duel/outcome/id,duel/outcome/name,dribble/outcome/id,dribble/outcome/name,foul_committed/card/id,foul_committed/card/name,interception/outcome/id,interception/outcome/name,goalkeeper/body_part/id,goalkeeper/body_part/name,goalkeeper/technique/id,goalkeeper/technique/name,shot/freeze_frame/17/location/0,shot/freeze_frame/17/location/1,shot/freeze_frame/17/player/id,shot/freeze_frame/17/player/name,shot/freeze_frame/17/position/id,shot/freeze_frame/17/position/name,shot/freeze_frame/17/teammate,pass/backheel,dribble/overrun,block/offensive,pass/deflected,block/deflection,shot/aerial_won,foul_won/defensive,bad_behaviour/card/id,bad_behaviour/card/name,substitution/outcome/id,substitution/outcome/name,substitution/replacement/id,substitution/replacement/name,pass/cut_back,shot/one_on_one,foul_committed/advantage,foul_won/advantage,related_events/4,shot/freeze_frame/18/location/0,shot/freeze_frame/18/location/1,shot/freeze_frame/18/player/id,shot/freeze_frame/18/player/name,shot/freeze_frame/18/position/id,shot/freeze_frame/18/position/name,shot/freeze_frame/18/teammate,foul_committed/type/id,foul_committed/type/name,pass/goal_assist
a46be178-da02-48cf-9313-a42fa0d321eb,3868,2,00:44:19.240,89,19,43,Carry,139,217,Barcelona,3,From Free Kick,217,Barcelona,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dd96fa0-9c54-455f-93f5-6ebfc5bb577a,6379,Sergi Roberto Carnicer,2,Right Back,99,60,,,,,,,,,,,,,7378b00b-f379-44b3-96db-1bbca12bd23b,99,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7378b00b-f379-44b3-96db-1bbca12bd23b,3869,2,00:44:19.241,89,19,30,Pass,139,217,Barcelona,3,From Free Kick,217,Barcelona,1.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb0c2547-94f7-4612-a89a-dc1f6c7a35dd,6379,Sergi Roberto Carnicer,2,Right Back,99,60,5503,Lionel Andrés Messi Cuccittini,9.055386,-0.11065722,1,Ground Pass,108,59,,,40,Right Foot,,,,,,,,,,,,,252b3061-7d3f-4922-b04f-0b37a44c6300,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb0c2547-94f7-4612-a89a-dc1f6c7a35dd,3870,2,00:44:20.829,89,20,42,Ball Receipt*,139,217,Barcelona,3,From Free Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7378b00b-f379-44b3-96db-1bbca12bd23b,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,108,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e223266-78a4-47fe-85bc-cd734c63cf8b,3871,2,00:44:20.829,89,20,43,Carry,139,217,Barcelona,3,From Free Kick,217,Barcelona,1.80943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252b3061-7d3f-4922-b04f-0b37a44c6300,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,108,59,,,,,,,,,,,,,ca23a5aa-7cac-4e11-be5b-6a792b2e322b,106.1,46.1,,,,,,,fb0c2547-94f7-4612-a89a-dc1f6c7a35dd,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca23a5aa-7cac-4e11-be5b-6a792b2e322b,3872,2,00:44:21.542,89,21,17,Pressure,139,217,Barcelona,3,From Free Kick,206,Deportivo Alavés,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e223266-78a4-47fe-85bc-cd734c63cf8b,6612,Rubén Duarte Sánchez,6,Left Back,13,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252b3061-7d3f-4922-b04f-0b37a44c6300,3873,2,00:44:22.638,89,22,16,Shot,139,217,Barcelona,3,From Free Kick,217,Barcelona,0.41857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2090f45-9142-413f-880b-64f45bbc94bc,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,106.1,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2625016,116.1,40.1,0.2,7378b00b-f379-44b3-96db-1bbca12bd23b,,93,Normal,38,Left Foot,87,Open Play,100,Saved,116.3,41.5,6629,Fernando Pacheco Flores,1,Goalkeeper,false,97.6,56.5,6379,Sergi Roberto Carnicer,2,Right Back,true,97.6,54.1,6615,Víctor Laguardia Cisneros,3,Right Center Back,false,100,57.5,6935,Adrián Marín Gómez,16,Left Midfield,false,105.3,61.2,8206,Arturo Erasmo Vidal Pardo,13,Right Center Midfield,true,109,47.8,6612,Rubén Duarte Sánchez,6,Left Back,false,109.2,46.7,6855,Guillermo Alfonso Maripán Loaysa,5,Left Center Back,false,91.8,34.3,6617,Ibai Gómez Pérez,12,Right Midfield,false,109.3,29.4,3501,Philippe Coutinho Correia,21,Left Wing,true,100.3,42.9,6626,Mubarak Wakaso,13,Right Center Midfield,false,108.6,42,6618,Martín Aguirregabiria Padilla,2,Right Back,false,,,,,,,,,,,,,,103.8,45.4,5246,Luis Alberto Suárez Díaz,23,Center Forward,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2090f45-9142-413f-880b-64f45bbc94bc,3874,2,00:44:23.057,89,23,23,Goal Keeper,139,217,Barcelona,3,From Free Kick,206,Deportivo Alavés,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252b3061-7d3f-4922-b04f-0b37a44c6300,6629,Fernando Pacheco Flores,1,Goalkeeper,3.8,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,Set,33,Shot Saved,,,,,52,In Play Danger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,Both Hands,45,Diving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27531b46-66ea-4e4d-81be-e0191ee8f959,3875,2,00:44:24.631,89,24,30,Pass,140,206,Deportivo Alavés,1,Regular Play,206,Deportivo Alavés,1.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9660a897-e766-4f63-a576-16f2990d3753,6855,Guillermo Alfonso Maripán Loaysa,5,Left Center Back,10,43,6617,Ibai Gómez Pérez,19.235384,0.48689923,1,Ground Pass,27,52,66,Recovery,40,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9660a897-e766-4f63-a576-16f2990d3753,3876,2,00:44:25.825,89,25,42,Ball Receipt*,140,206,Deportivo Alavés,1,Regular Play,206,Deportivo Alavés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27531b46-66ea-4e4d-81be-e0191ee8f959,6617,Ibai Gómez Pérez,12,Right Midfield,27,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09a63a31-a15f-443d-825b-d6dfd45436d7,3877,2,00:44:25.825,89,25,43,Carry,140,206,Deportivo Alavés,1,Regular Play,206,Deportivo Alavés,1.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9183f9fd-5a84-4261-bc4d-ab01fe0c0828,6617,Ibai Gómez Pérez,12,Right Midfield,27,52,,,,,,,,,,,,,9660a897-e766-4f63-a576-16f2990d3753,28,53,,,,,,,eaceffce-b5dd-49e6-9ff6-b8b60d0f1675,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9183f9fd-5a84-4261-bc4d-ab01fe0c0828,3878,2,00:44:26.519,89,26,17,Pressure,140,206,Deportivo Alavés,1,Regular Play,217,Barcelona,0.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09a63a31-a15f-443d-825b-d6dfd45436d7,5211,Jordi Alba Ramos,6,Left Back,88,27,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaceffce-b5dd-49e6-9ff6-b8b60d0f1675,3879,2,00:44:27.169,89,27,30,Pass,140,206,Deportivo Alavés,1,Regular Play,206,Deportivo Alavés,0.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03dbfa06-63fe-4b13-9e60-f4cf78c0d4ab,6617,Ibai Gómez Pérez,12,Right Midfield,28,53,6626,Mubarak Wakaso,7.071068,-1.7126933,1,Ground Pass,27,46,,,40,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03dbfa06-63fe-4b13-9e60-f4cf78c0d4ab,3880,2,00:44:27.726,89,27,42,Ball Receipt*,140,206,Deportivo Alavés,1,Regular Play,206,Deportivo Alavés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaceffce-b5dd-49e6-9ff6-b8b60d0f1675,6626,Mubarak Wakaso,13,Right Center Midfield,27,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff937eb6-096a-46ba-a596-58489a086aef,3881,2,00:44:27.726,89,27,43,Carry,140,206,Deportivo Alavés,1,Regular Play,206,Deportivo Alavés,0.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03dbfa06-63fe-4b13-9e60-f4cf78c0d4ab,6626,Mubarak Wakaso,13,Right Center Midfield,27,46,,,,,,,,,,,,,eb9c13f9-465d-4cee-8c25-0595c0e46799,27,46,,,,,,,ed13e4cc-fb01-4581-acc3-b721986a2bbd,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed13e4cc-fb01-4581-acc3-b721986a2bbd,3882,2,00:44:27.985,89,27,17,Pressure,140,206,Deportivo Alavés,1,Regular Play,217,Barcelona,0.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb9c13f9-465d-4cee-8c25-0595c0e46799,11392,Arthur Henrique Ramos de Oliveira Melo,15,Left Center Midfield,89,36,,,,,,,,,,,,,ff937eb6-096a-46ba-a596-58489a086aef,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb9c13f9-465d-4cee-8c25-0595c0e46799,3883,2,00:44:28.227,89,28,30,Pass,140,206,Deportivo Alavés,1,Regular Play,206,Deportivo Alavés,1.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a95245b-6ab6-47bf-a430-1845c0dacd4b,6626,Mubarak Wakaso,13,Right Center Midfield,27,46,6618,Martín Aguirregabiria Padilla,10.630146,2.2896264,1,Ground Pass,20,54,,,38,Left Foot,ed13e4cc-fb01-4581-acc3-b721986a2bbd,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a95245b-6ab6-47bf-a430-1845c0dacd4b,3884,2,00:44:29.554,89,29,42,Ball Receipt*,140,206,Deportivo Alavés,1,Regular Play,206,Deportivo Alavés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb9c13f9-465d-4cee-8c25-0595c0e46799,6618,Martín Aguirregabiria Padilla,2,Right Back,20,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d08504d0-e00f-4aa8-96d5-a5bc5456c9e8,3885,2,00:44:29.554,89,29,43,Carry,140,206,Deportivo Alavés,1,Regular Play,206,Deportivo Alavés,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11bd8c8d-6b36-4b28-bf51-f43a7f05fcea,6618,Martín Aguirregabiria Padilla,2,Right Back,20,54,,,,,,,,,,,,,9a95245b-6ab6-47bf-a430-1845c0dacd4b,19,54,,,,,,,f52d3ff5-a3f4-4566-b4c7-a7920db9c2c6,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11bd8c8d-6b36-4b28-bf51-f43a7f05fcea,3886,2,00:44:29.580,89,29,17,Pressure,140,206,Deportivo Alavés,1,Regular Play,217,Barcelona,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d08504d0-e00f-4aa8-96d5-a5bc5456c9e8,11392,Arthur Henrique Ramos de Oliveira Melo,15,Left Center Midfield,99,28,,,,,,,,,,,,,f52d3ff5-a3f4-4566-b4c7-a7920db9c2c6,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f52d3ff5-a3f4-4566-b4c7-a7920db9c2c6,3887,2,00:44:29.925,89,29,30,Pass,140,206,Deportivo Alavés,1,Regular Play,206,Deportivo Alavés,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01c0971d-ee3f-40eb-a534-bd69507a76b8,6618,Martín Aguirregabiria Padilla,2,Right Back,19,54,6617,Ibai Gómez Pérez,29.274563,0.13706617,3,High Pass,48,58,,,40,Right Foot,11bd8c8d-6b36-4b28-bf51-f43a7f05fcea,,,,9,Incomplete,,,,feebc1ae-f01a-4182-972e-dced93b55fd1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feebc1ae-f01a-4182-972e-dced93b55fd1,3888,2,00:44:31.215,89,31,42,Ball Receipt*,140,206,Deportivo Alavés,1,Regular Play,206,Deportivo Alavés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f52d3ff5-a3f4-4566-b4c7-a7920db9c2c6,6617,Ibai Gómez Pérez,12,Right Midfield,56,64,,,,,,,,,,,,,,,,,,,9,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
